VAH_prior,VAL_prior,POC_prior,value_midpoint_prior,failed_auction_flag,failed_auction_side,target_level,tpo_confidence
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
72.82000000000001,71.96000000000001,72.4,72.39000000000001,True,1,72.4,1.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.86,71.3,71.56,71.58,False,0,71.56,0.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.64,71.14,71.4,71.39,True,1,71.4,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
71.72,71.12,71.42,71.42,True,1,71.42,1.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.64,70.0,70.4,70.32,False,0,70.4,0.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
70.46000000000001,69.72,70.0,70.09,True,-1,70.0,1.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
72.98,71.74,72.48,72.36,False,0,72.48,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
71.24,70.58,70.9,70.91,False,0,70.9,0.0
